Origin-Destination SPLC,Commodity Group Name,Time Window (SmmddccyyEmmddccyy),Tons
'384020883737,IM,S09012019E09302019,64800
'343473359446,MET_ORE,S03012019E03312019,7560
'883000380000,AG_FOOD,S10012019E10312019,4200
'656526581520,FOR_PROD,S09012019E09302019,5480
'731154501595,COAL,S01012019E01312019,85478
'845200854132,AG_FOOD,S09012019E09302019,4280
'384451446192,AG_FOOD,S11012019E11302019,28722
'684775696900,CHEM_PET,S06012019E06302019,14720
'363505381376,CHEM_PET,S01012019E01312019,44280
'880270668100,AG_FOOD,S04012019E04302019,5920
'667595878600,MET_ORE,S09012019E09302019,3520
'684882689100,CHEM_PET,S08012019E08312019,3680
'380000428880,AG_FOOD,S03012019E03312019,10776
'777550380000,CHEM_PET,S08012019E08312019,7512
'875640343689,IM,S11012019E11302019,880
'476613343545,FOR_PROD,S09012019E09302019,3720
'363505353100,MET_ORE,S06012019E06302019,18000
'439900469140,AG_FOOD,S03012019E03312019,3120
'699169689100,NONMET_PRO,S06012019E06302019,28
'686732647000,CHEM_PET,S11012019E11302019,7800
'380000341800,NONMET_PRO,S04012019E04302019,400
'491200456200,FOR_PROD,S06012019E06302019,2000
'344900396640,CHEM_PET,S01012019E01312019,2600
'621644589119,CHEM_PET,S08012019E08312019,7840
'754753774900,NONMET_PRO,S03012019E03312019,8840
'206260191822,IM,S11012019E11302019,640
'883000456200,IM,S03012019E03312019,7440
'439900471340,IM,S01012019E01312019,1200
'514760672700,AG_FOOD,S11012019E11302019,28956
'668200672470,AG_FOOD,S12012019E12312019,3520
'881253381298,AG_FOOD,S07012019E07312019,14652
'380000205143,AG_FOOD,S11012019E11302019,4360
'278988411402,NONMET_PRO,S09012019E09302019,19992
'668100883735,MET_ORE,S06012019E06302019,880
'513757847890,CHEM_PET,S09012019E09302019,4584
'883710584092,IM,S08012019E08312019,2920
'206297456200,IM,S10012019E10312019,25440
'584092380000,AG_FOOD,S09012019E09302019,880
'517823845210,AG_FOOD,S08012019E08312019,25534
'363400218714,CHEM_PET,S12012019E12312019,4000
'589120883683,CHEM_PET,S06012019E06302019,2960
'604112439900,MET_ORE,S03012019E03312019,8040
'461450468510,NONMET_PRO,S03012019E03312019,2000
'381299774900,IM,S09012019E09302019,1400
'549260597660,CHEM_PET,S05012019E05312019,4280
'381299883000,FOR_PROD,S05012019E05312019,880
'849990845377,CHEM_PET,S07012019E07312019,3880
'491200359900,CHEM_PET,S06012019E06302019,400
'386215684800,AG_FOOD,S07012019E07312019,3360
'380000383446,OTHER,S12012019E12312019,2800
'875640876185,OTHER,S04012019E04302019,1320
'469730285861,AG_FOOD,S02012019E02282019,3520
'427910439900,CHEM_PET,S08012019E08312019,3600
'380000279216,CHEM_PET,S05012019E05312019,2680
'536873674620,AG_FOOD,S03012019E03312019,24476
'797000380000,CHEM_PET,S06012019E06302019,4240
'504450883000,IM,S04012019E04302019,2120
'353279261121,IM,S10012019E10312019,7200
'256260380000,FOR_PROD,S06012019E06302019,2680
'566900875624,AG_FOOD,S06012019E06302019,4280
'380000380000,AG_FOOD,S04012019E04302019,3920
'711160744836,FOR_PROD,S03012019E03312019,4120
'363228380000,CHEM_PET,S06012019E06302019,3760
'621644875640,CHEM_PET,S10012019E10312019,3920
'286557380000,CHEM_PET,S04012019E04302019,400
'677200883732,AG_FOOD,S12012019E12312019,880
'668100797990,IM,S12012019E12312019,2560
'567500797135,FOR_PROD,S06012019E06302019,4240
'447162443250,MET_ORE,S05012019E05312019,3600
'647000422940,CHEM_PET,S03012019E03312019,3200
'343100419170,CHEM_PET,S09012019E09302019,3880
'623550714166,NONMET_PRO,S01012019E01312019,3840
'353100261004,MO_VEH,S12012019E12312019,1200
'668200672322,OTHER,S02012019E02282019,1968
'883000384020,MO_VEH,S12012019E12312019,800
'387767369140,AG_FOOD,S05012019E05312019,19600
'341230215627,NONMET_PRO,S02012019E02282019,29934
'675332876124,NONMET_PRO,S05012019E05312019,8720
'515427880286,AG_FOOD,S03012019E03312019,4400
'447850380000,IM,S01012019E01312019,800
'684800875640,AG_FOOD,S10012019E10312019,1680
'458862491200,NONMET_PRO,S03012019E03312019,37696
'472610380000,CHEM_PET,S05012019E05312019,3000
'412883264600,MET_ORE,S06012019E06302019,7520
'218852207269,MET_ORE,S07012019E07312019,28960
'380000558130,CHEM_PET,S04012019E04302019,3880
'658670844397,NONMET_PRO,S01012019E01312019,3600
'883715380000,IM,S04012019E04302019,1760
'584092876411,AG_FOOD,S06012019E06302019,7200
'218500191821,IM,S12012019E12312019,9680
'267125404757,NONMET_PRO,S04012019E04302019,7380
'361800406631,AG_FOOD,S10012019E10312019,11568
'684773576770,CHEM_PET,S02012019E02282019,3560
'343100353100,FOR_PROD,S04012019E04302019,3720
'218172201788,NONMET_PRO,S05012019E05312019,4080
'396640428880,AG_FOOD,S01012019E01312019,9888
'185400566790,MO_VEH,S02012019E02282019,840
'883252668100,CHEM_PET,S09012019E09302019,880
'647000447842,CHEM_PET,S09012019E09302019,3880
'417500439900,CHEM_PET,S10012019E10312019,400
'356877417484,CHEM_PET,S01012019E01312019,7440
'458862463980,NONMET_PRO,S05012019E05312019,7948
'456495380000,MET_ORE,S12012019E12312019,400
'840574844397,CHEM_PET,S07012019E07312019,5920
'491200380000,AG_FOOD,S11012019E11302019,400
'268476261020,COAL,S12012019E12312019,81192
'457210647000,CHEM_PET,S08012019E08312019,3960
'380000488223,CHEM_PET,S10012019E10312019,2880
'080116889000,AG_FOOD,S12012019E12312019,4896
'604112557737,MET_ORE,S09012019E09302019,4080
'393184675350,AG_FOOD,S03012019E03312019,25306
'553900696900,AG_FOOD,S02012019E02282019,4040
'447580447850,FOR_PROD,S01012019E01312019,6800
'472210204210,CHEM_PET,S04012019E04302019,3920
'380000221268,CHEM_PET,S04012019E04302019,427422
'674698797000,CHEM_PET,S07012019E07312019,3360
'684800876411,CHEM_PET,S07012019E07312019,920
'396640567213,COAL,S04012019E04302019,64884
'647000442329,CHEM_PET,S08012019E08312019,3800
'353100344616,CHEM_PET,S01012019E01312019,3920
'853470668100,IM,S04012019E04302019,320
'513942589120,CHEM_PET,S02012019E02282019,2480
'686180629660,NONMET_PRO,S09012019E09302019,3880
'096592774900,FOR_PROD,S03012019E03312019,3520
'318342141260,MO_VEH,S08012019E08312019,3200
'506160849687,AG_FOOD,S02012019E02282019,24506
'345237384172,CHEM_PET,S03012019E03312019,5760
'286557447850,IM,S01012019E01312019,2560
'259889406850,NONMET_PRO,S04012019E04302019,8000
'604112380000,CHEM_PET,S03012019E03312019,7960
'447850647000,CHEM_PET,S09012019E09302019,3840
'341949191478,CHEM_PET,S09012019E09302019,400
'456200206297,CHEM_PET,S03012019E03312019,1200
'550013626132,AG_FOOD,S03012019E03312019,8760
'318100178964,CHEM_PET,S12012019E12312019,400
'414447234000,FOR_PROD,S12012019E12312019,4320
'674753853470,AG_FOOD,S06012019E06302019,3280
'346740343100,MET_ORE,S02012019E02282019,5616
'883000584092,FOR_PROD,S12012019E12312019,800
'206297380000,FOR_PROD,S03012019E03312019,800
'845203380000,AG_FOOD,S07012019E07312019,2720
'379126424960,COAL,S01012019E01312019,35370
'384020883209,IM,S12012019E12312019,17640
'744836566900,AG_FOOD,S03012019E03312019,10440
'183710188220,NONMET_PRO,S04012019E04302019,3800
'380000456495,MO_VEH,S11012019E11302019,2000
'342212567257,MO_VEH,S12012019E12312019,1400
'468510458650,OTHER,S11012019E11302019,1200
'571220618350,NONMET_PRO,S11012019E11302019,4200
'380000845377,CHEM_PET,S06012019E06302019,3600
'184737353100,NONMET_PRO,S04012019E04302019,7164
'689100653752,CHEM_PET,S08012019E08312019,3840
'472210567500,CHEM_PET,S02012019E02282019,3800
'216433186512,OTHER,S01012019E01312019,1200
'380000209141,AG_FOOD,S09012019E09302019,2960
'380000581520,MO_VEH,S12012019E12312019,8880
'844391848772,IM,S06012019E06302019,13840
'392200446192,AG_FOOD,S05012019E05312019,4280
'387313413350,AG_FOOD,S09012019E09302019,23217
'797000883000,IM,S03012019E03312019,4640
'393423414647,AG_FOOD,S04012019E04302019,4040
'456200875640,CHEM_PET,S03012019E03312019,1520
'185400209119,FOR_PROD,S07012019E07312019,3920
'684150684735,CHEM_PET,S01012019E01312019,8000
'285861361433,MET_ORE,S04012019E04302019,3600
'218786176614,CHEM_PET,S11012019E11302019,2560
'362120384869,MET_ORE,S04012019E04302019,3640
'215119342418,COAL,S05012019E05312019,22440
'875850381363,AG_FOOD,S04012019E04302019,5760
'548450558130,AG_FOOD,S05012019E05312019,3648
'506160849660,AG_FOOD,S09012019E09302019,23986
'576890626170,OTHER,S06012019E06302019,1480
'762793684800,CHEM_PET,S06012019E06302019,6880
'458935461450,NONMET_PRO,S09012019E09302019,71908
'735126472600,CHEM_PET,S07012019E07312019,12876
'566900396292,MET_ORE,S09012019E09302019,6400
'396640191281,CHEM_PET,S08012019E08312019,2320
'744300690360,NONMET_PRO,S03012019E03312019,3600
'384020889593,MO_VEH,S12012019E12312019,920
'501551323127,MET_ORE,S03012019E03312019,117532
'380000187724,NONMET_PRO,S10012019E10312019,4600
'731150743866,COAL,S02012019E02282019,112452
'589120565385,NONMET_PRO,S10012019E10312019,18264
'380000384188,CHEM_PET,S04012019E04302019,11920
'761578704658,CHEM_PET,S03012019E03312019,3880
'585650744184,AG_FOOD,S11012019E11302019,3680
'472600461417,IM,S04012019E04302019,160
'343100380000,MO_VEH,S09012019E09302019,26000
'380000209261,CHEM_PET,S04012019E04302019,2600
'381299668100,CHEM_PET,S12012019E12312019,7760
'476917461413,FOR_PROD,S05012019E05312019,3000
'384838687467,NONMET_PRO,S02012019E02282019,22960
'698350061234,MET_ORE,S11012019E11302019,3720
'387750451492,AG_FOOD,S04012019E04302019,28401
'671983380000,CHEM_PET,S04012019E04302019,2120
'389970690150,AG_FOOD,S07012019E07312019,4040
'412970439900,CHEM_PET,S12012019E12312019,3880
'318200361800,NONMET_PRO,S10012019E10312019,6480
'343100286320,CHEM_PET,S01012019E01312019,3760
'875640567500,CHEM_PET,S05012019E05312019,920
'198110344200,MET_ORE,S08012019E08312019,3528
'369140396292,AG_FOOD,S05012019E05312019,16720
'623550566457,CHEM_PET,S10012019E10312019,3120
'589120566900,CHEM_PET,S05012019E05312019,2920
'522670855638,CHEM_PET,S03012019E03312019,5724
'347236343138,MET_ORE,S04012019E04302019,3800
'486160185400,CHEM_PET,S02012019E02282019,3280
'509294849687,AG_FOOD,S10012019E10312019,25562
'506160854113,AG_FOOD,S05012019E05312019,11232
'686760382482,CHEM_PET,S03012019E03312019,3840
'504450380000,CHEM_PET,S03012019E03312019,7520
'553900846776,AG_FOOD,S11012019E11302019,61677
'566900876185,MO_VEH,S11012019E11302019,10400
'383454831438,AG_FOOD,S04012019E04302019,3760
'396640342212,CHEM_PET,S12012019E12312019,3920
'343545445930,AG_FOOD,S08012019E08312019,7224
'880270668100,AG_FOOD,S09012019E09302019,5840
'365730461450,AG_FOOD,S06012019E06302019,7320
'387650647000,AG_FOOD,S12012019E12312019,3640
'347527176614,CHEM_PET,S01012019E01312019,2440
'732138881550,NONMET_PRO,S10012019E10312019,4480
'566900286550,AG_FOOD,S11012019E11302019,3800
'384020883000,AG_FOOD,S01012019E01312019,3920
'517463849687,AG_FOOD,S07012019E07312019,25786
'883732684800,CHEM_PET,S03012019E03312019,1120
'096201742585,FOR_PROD,S08012019E08312019,3440
'503550775554,AG_FOOD,S01012019E01312019,13400
'684771684758,CHEM_PET,S12012019E12312019,3280
'473352471763,OTHER,S04012019E04302019,1200
'382893674275,AG_FOOD,S05012019E05312019,25338
'207310380000,MET_ORE,S01012019E01312019,400
'503160854132,AG_FOOD,S04012019E04302019,12200
'343545261200,AG_FOOD,S07012019E07312019,28317
'846203744300,IM,S11012019E11302019,480
'840523880270,NONMET_PRO,S02012019E02282019,3280
'519164762800,CHEM_PET,S11012019E11302019,3048
'653900456495,MET_ORE,S04012019E04302019,400
'491200206297,IM,S11012019E11302019,5200
'380037456373,MO_VEH,S06012019E06302019,600
'842117849660,AG_FOOD,S10012019E10312019,24530
'204212566900,IM,S12012019E12312019,4240
'439900784144,CHEM_PET,S05012019E05312019,4000
'204212380000,CHEM_PET,S01012019E01312019,1600
'558917879554,AG_FOOD,S11012019E11302019,25112
'479947622227,MET_ORE,S05012019E05312019,3040
'413334447162,MET_ORE,S12012019E12312019,5400
'525520844149,AG_FOOD,S05012019E05312019,8076
'668200588250,OTHER,S11012019E11302019,480
'380000472780,FOR_PROD,S08012019E08312019,3840
'380000489497,CHEM_PET,S11012019E11302019,2720
'061200875640,AG_FOOD,S02012019E02282019,3800
'604112684800,MET_ORE,S11012019E11302019,14480
'380000187724,NONMET_PRO,S09012019E09302019,9212
'170111443250,FOR_PROD,S07012019E07312019,3800
'883734380000,CHEM_PET,S05012019E05312019,360
'457210318872,CHEM_PET,S03012019E03312019,3840
'566790191649,MO_VEH,S05012019E05312019,1960
'456200443241,IM,S06012019E06302019,160
'346740380000,CHEM_PET,S10012019E10312019,11232
'481460504450,FOR_PROD,S12012019E12312019,3760
'647000262400,CHEM_PET,S03012019E03312019,6680
'883257439900,IM,S01012019E01312019,2240
'653900472600,IM,S09012019E09302019,1600
'687478380000,MO_VEH,S04012019E04302019,2400
'711511515963,FOR_PROD,S03012019E03312019,3480
'880203883628,NONMET_PRO,S09012019E09302019,30780
'472210647000,CHEM_PET,S05012019E05312019,3880
'206297380000,FOR_PROD,S07012019E07312019,1200
'218500566900,MET_ORE,S11012019E11302019,4440
'447850471340,IM,S07012019E07312019,1600
'384020581520,MO_VEH,S08012019E08312019,920
'876155380000,IM,S01012019E01312019,8800
'667300549863,OTHER,S06012019E06302019,1600
'204853199114,NONMET_PRO,S11012019E11302019,15236
'555433549268,AG_FOOD,S09012019E09302019,28809
'731134790161,COAL,S07012019E07312019,87578
'667536511740,NONMET_PRO,S10012019E10312019,4640
'359900378680,MET_ORE,S04012019E04302019,8720
'380000207320,FOR_PROD,S08012019E08312019,3400
'731158728145,COAL,S06012019E06302019,238794
'883209567500,IM,S08012019E08312019,8320
'794222875640,NONMET_PRO,S06012019E06302019,4480
'457213647000,CHEM_PET,S10012019E10312019,1720
'403896319660,CHEM_PET,S09012019E09302019,3840
'668200744184,CHEM_PET,S04012019E04302019,2320
'674753883010,AG_FOOD,S10012019E10312019,3640
'456200880270,MET_ORE,S08012019E08312019,640
'380000341220,MET_ORE,S07012019E07312019,3840
'698350668200,OTHER,S07012019E07312019,1640
'536870416463,AG_FOOD,S06012019E06302019,24570
'218500648115,CHEM_PET,S11012019E11302019,2800
'491200456495,IM,S12012019E12312019,640
'392200369140,OTHER,S12012019E12312019,1200
'380000537940,CHEM_PET,S05012019E05312019,3760
'392200424740,AG_FOOD,S08012019E08312019,3880
'567500604163,MET_ORE,S07012019E07312019,3720
'388260186512,OTHER,S02012019E02282019,1200
'628630672700,NONMET_PRO,S12012019E12312019,4320
'380000214200,AG_FOOD,S11012019E11302019,4400
'278422414942,COAL,S03012019E03312019,26512
'558937774900,CHEM_PET,S02012019E02282019,4764
'427910422502,CHEM_PET,S09012019E09302019,3600
'380000286550,CHEM_PET,S05012019E05312019,4480
'880270381299,IM,S07012019E07312019,160
'515650849687,AG_FOOD,S03012019E03312019,25448
'380000875640,CHEM_PET,S08012019E08312019,10640
'387840369140,AG_FOOD,S09012019E09302019,39896
'549268875850,AG_FOOD,S11012019E11302019,4040
'456495380000,NONMET_PRO,S11012019E11302019,800
'668100880270,CHEM_PET,S06012019E06302019,3840
'732112703323,NONMET_PRO,S07012019E07312019,3960
'722140840600,CHEM_PET,S08012019E08312019,3400
'207310456495,IM,S11012019E11302019,1200
'628290622720,NONMET_PRO,S03012019E03312019,4600
'396640439900,MO_VEH,S05012019E05312019,1920
'392200456122,CHEM_PET,S11012019E11302019,22746
'479479443250,MET_ORE,S05012019E05312019,11120
'380000369450,MET_ORE,S11012019E11302019,8000
'547500537990,MET_ORE,S05012019E05312019,4120
'491200653900,IM,S09012019E09302019,800
'588440706461,OTHER,S05012019E05312019,552
'853470846206,IM,S09012019E09302019,14520
'684882504450,CHEM_PET,S04012019E04302019,6440
'875640456200,IM,S10012019E10312019,16160
'840600848772,IM,S07012019E07312019,10520
'380000748537,MET_ORE,S09012019E09302019,15640
'567500883000,FOR_PROD,S06012019E06302019,840
'346319316870,MET_ORE,S03012019E03312019,3200
'185400343100,CHEM_PET,S02012019E02282019,400
'657347684640,CHEM_PET,S07012019E07312019,24920
'463610456122,NONMET_PRO,S12012019E12312019,6480
'380000177177,FOR_PROD,S07012019E07312019,2440
'207269209245,CHEM_PET,S09012019E09302019,3552
'558130667268,AG_FOOD,S09012019E09302019,3760
'597627674720,AG_FOOD,S08012019E08312019,24236
'731143566900,COAL,S12012019E12312019,162930
'883257584092,IM,S10012019E10312019,760
'731154577297,COAL,S02012019E02282019,94384
'515672849660,AG_FOOD,S01012019E01312019,25504
'318101456373,MO_VEH,S05012019E05312019,480
'567500191821,IM,S02012019E02282019,3360
'396640342212,CHEM_PET,S10012019E10312019,3720
'647000468460,AG_FOOD,S10012019E10312019,7520
'343689875640,NONMET_PRO,S05012019E05312019,800
'380000696900,MET_ORE,S06012019E06302019,840
'567500261121,CHEM_PET,S11012019E11302019,800
'380000191650,MET_ORE,S07012019E07312019,16560
'504450846209,IM,S03012019E03312019,4320
'880270380000,IM,S08012019E08312019,132080
'731136598193,COAL,S08012019E08312019,30044
'653590658670,MET_ORE,S01012019E01312019,1680
'318101567257,MO_VEH,S12012019E12312019,1800
'366276223228,AG_FOOD,S01012019E01312019,28014
'503938380000,AG_FOOD,S04012019E04302019,4400
'613589656940,NONMET_PRO,S11012019E11302019,60108
'362120221000,MO_VEH,S06012019E06302019,1000
'479947684704,MET_ORE,S03012019E03312019,7680
'369450380000,MET_ORE,S02012019E02282019,7720
'353100191478,IM,S08012019E08312019,1600
'502190380000,FOR_PROD,S09012019E09302019,3840
'623550472600,NONMET_PRO,S02012019E02282019,3680
'380000291674,CHEM_PET,S09012019E09302019,3880
'256260253900,FOR_PROD,S08012019E08312019,3040
'684800883737,CHEM_PET,S02012019E02282019,880
'388260380000,OTHER,S05012019E05312019,4800
'613589653770,NONMET_PRO,S12012019E12312019,30879
'388440849985,CHEM_PET,S08012019E08312019,3560
'392200345460,AG_FOOD,S03012019E03312019,8160
'744300703323,OTHER,S10012019E10312019,1476
'365730365115,MO_VEH,S11012019E11302019,3600
'380000250350,CHEM_PET,S02012019E02282019,23320
'261121359814,IM,S02012019E02282019,2000
'215119342418,COAL,S08012019E08312019,45328
'622300684320,CHEM_PET,S02012019E02282019,3520
'380000206297,MO_VEH,S04012019E04302019,400
'880181380000,IM,S07012019E07312019,7120
'567864382482,NONMET_PRO,S03012019E03312019,5376
'514149503136,AG_FOOD,S01012019E01312019,3600
'492172565788,CHEM_PET,S03012019E03312019,7960
'550518889000,CHEM_PET,S12012019E12312019,18920
'359900261121,IM,S09012019E09302019,800
'621690566900,MET_ORE,S12012019E12312019,3640
'584092797000,CHEM_PET,S04012019E04302019,1800
'380000406850,CHEM_PET,S11012019E11302019,63450
'763847684169,CHEM_PET,S09012019E09302019,20934
'637250876124,FOR_PROD,S05012019E05312019,3560
'345340238862,AG_FOOD,S12012019E12312019,3960
'080116842195,AG_FOOD,S11012019E11302019,3640
'423760404757,NONMET_PRO,S12012019E12312019,11400
'731143598193,COAL,S11012019E11302019,58060
'553170849150,AG_FOOD,S11012019E11302019,4200
'345237346455,CHEM_PET,S11012019E11302019,2520
'396246396640,CHEM_PET,S05012019E05312019,5120
'456200424740,CHEM_PET,S08012019E08312019,3920
'504450853470,CHEM_PET,S03012019E03312019,360
'677200587970,OTHER,S12012019E12312019,1560
'392200412713,CHEM_PET,S02012019E02282019,4000
'567257234113,MO_VEH,S04012019E04302019,920
'439900491200,CHEM_PET,S12012019E12312019,8720
'344192380000,FOR_PROD,S09012019E09302019,3504
'744300396640,OTHER,S09012019E09302019,1245
'170111206744,FOR_PROD,S07012019E07312019,4120
'744300748537,MET_ORE,S02012019E02282019,16120
'668200879556,CHEM_PET,S10012019E10312019,8680
'279210267519,CHEM_PET,S07012019E07312019,3920
'380000191822,FOR_PROD,S01012019E01312019,400
'784139794112,COAL,S10012019E10312019,12164
'209730439790,FOR_PROD,S10012019E10312019,400
'456200191560,NONMET_PRO,S05012019E05312019,1200
'671983684800,MET_ORE,S04012019E04302019,36360
'647000671685,CHEM_PET,S06012019E06302019,4000
'384869201788,AG_FOOD,S09012019E09302019,3840
'191808396246,CHEM_PET,S05012019E05312019,3880
'704660518444,NONMET_PRO,S02012019E02282019,23364
'567257566900,MO_VEH,S11012019E11302019,5520
'566330698350,AG_FOOD,S04012019E04302019,22914
'439900469140,AG_FOOD,S07012019E07312019,3920
'380000584092,FOR_PROD,S05012019E05312019,1600
'629660689100,CHEM_PET,S04012019E04302019,2640
'668200672328,OTHER,S04012019E04302019,2880
'475930197155,FOR_PROD,S06012019E06302019,3720
'264600279210,MET_ORE,S01012019E01312019,4520
'849656706720,CHEM_PET,S09012019E09302019,4040
'509330504450,AG_FOOD,S06012019E06302019,8052
'218500422383,CHEM_PET,S02012019E02282019,2960
'514760566900,AG_FOOD,S03012019E03312019,3680
'357969357998,COAL,S02012019E02282019,173244
'619170647000,FOR_PROD,S05012019E05312019,9240
'412750191560,IM,S09012019E09302019,2000
'566330695150,CHEM_PET,S10012019E10312019,3640
'233430261203,CHEM_PET,S01012019E01312019,6080
'504397380000,OTHER,S04012019E04302019,3920
'472600488223,CHEM_PET,S02012019E02282019,5080
'621644523127,CHEM_PET,S08012019E08312019,3920
'566900206260,AG_FOOD,S08012019E08312019,6000
'504660598180,AG_FOOD,S09012019E09302019,3360
'879556396640,AG_FOOD,S02012019E02282019,3000
'881525876134,CHEM_PET,S06012019E06302019,8856
'090361880278,MET_ORE,S01012019E01312019,3640
'424250380000,CHEM_PET,S03012019E03312019,4640
'731183566545,COAL,S04012019E04302019,64494
'386260667268,AG_FOOD,S05012019E05312019,3440
'341800201788,MET_ORE,S09012019E09302019,3040
'318342567257,MO_VEH,S11012019E11302019,1600
'421350647000,CHEM_PET,S10012019E10312019,3680
'883735567500,IM,S08012019E08312019,4720
'380000538428,OTHER,S09012019E09302019,1280
'883000384020,AG_FOOD,S08012019E08312019,1640
'874456682925,CHEM_PET,S10012019E10312019,3080
'315859566900,MO_VEH,S01012019E01312019,2880
'840170566900,FOR_PROD,S03012019E03312019,3560
'554170061200,AG_FOOD,S08012019E08312019,4400
'468510465322,OTHER,S09012019E09302019,1200
'688190647000,CHEM_PET,S11012019E11302019,7640
'849118848772,CHEM_PET,S10012019E10312019,400
'731143658676,COAL,S01012019E01312019,89202
'600721626200,NONMET_PRO,S04012019E04302019,41576
'528560849687,AG_FOOD,S10012019E10312019,24886
'566900456495,MO_VEH,S12012019E12312019,400
'369140392200,AG_FOOD,S06012019E06302019,14440
'880270668100,NONMET_PRO,S06012019E06302019,280
'171760206744,FOR_PROD,S04012019E04302019,6520
'626200626132,AG_FOOD,S12012019E12312019,3920
'623550070333,CHEM_PET,S10012019E10312019,24858
'626200684640,OTHER,S03012019E03312019,396
'261000261000,CHEM_PET,S10012019E10312019,7680
'380000684800,CHEM_PET,S03012019E03312019,840
'566900318342,IM,S01012019E01312019,2000
'568437609830,AG_FOOD,S05012019E05312019,10004
'380000363250,CHEM_PET,S06012019E06302019,3800
'684800384020,MO_VEH,S04012019E04302019,3440
'061200527440,CHEM_PET,S08012019E08312019,2680
'559970849990,AG_FOOD,S06012019E06302019,24554
'206297380000,FOR_PROD,S06012019E06302019,1200
'185400212479,OTHER,S05012019E05312019,3720
'883000668100,IM,S10012019E10312019,42840
'689100677850,CHEM_PET,S03012019E03312019,5880
'346319286550,MET_ORE,S02012019E02282019,3600
'647000359854,AG_FOOD,S11012019E11302019,3600
'657777554643,AG_FOOD,S01012019E01312019,3240
'502190504600,FOR_PROD,S04012019E04302019,3840
'268291414942,NONMET_PRO,S12012019E12312019,52728
'647000209228,AG_FOOD,S01012019E01312019,3960
'708549671983,CHEM_PET,S01012019E01312019,3800
'517130669750,AG_FOOD,S02012019E02282019,4440
'516964504713,NONMET_PRO,S04012019E04302019,3640
'672353881229,CHEM_PET,S02012019E02282019,3480
'443241447850,MO_VEH,S02012019E02282019,24800
'731120537592,COAL,S03012019E03312019,55936
'481680481860,MO_VEH,S04012019E04302019,800
'380000353100,MET_ORE,S04012019E04302019,400
'380000875640,MO_VEH,S09012019E09302019,1440
'093768875894,AG_FOOD,S07012019E07312019,4000
'264600363400,MET_ORE,S01012019E01312019,3760
'628630672700,NONMET_PRO,S04012019E04302019,4360
'380000411395,FOR_PROD,S02012019E02282019,3600
'731132395690,COAL,S03012019E03312019,231537
'500900886525,FOR_PROD,S07012019E07312019,3200
'214940198110,MET_ORE,S04012019E04302019,6560
'672353881265,CHEM_PET,S06012019E06302019,3480
'761578388260,CHEM_PET,S01012019E01312019,4000
'684882686279,CHEM_PET,S02012019E02282019,3080
'218852194208,MET_ORE,S08012019E08312019,3600
'599367380000,AG_FOOD,S12012019E12312019,23134
'417500380000,IM,S04012019E04302019,15360
'623550797148,NONMET_PRO,S09012019E09302019,3840
'396640773470,AG_FOOD,S02012019E02282019,3720
'476850472600,OTHER,S08012019E08312019,1200
'461140204146,FOR_PROD,S01012019E01312019,4080
'461450380000,CHEM_PET,S08012019E08312019,7600
'698350558913,OTHER,S02012019E02282019,1400
'383446513752,OTHER,S09012019E09302019,12320
'566900208780,AG_FOOD,S10012019E10312019,3800
'383446513993,OTHER,S03012019E03312019,1760
'261004412750,IM,S02012019E02282019,2400
'844131380000,FOR_PROD,S11012019E11302019,3840
'503160743878,AG_FOOD,S12012019E12312019,4200
'567500261004,IM,S06012019E06302019,7840
'393317446192,AG_FOOD,S06012019E06302019,25245
'456495380000,MO_VEH,S01012019E01312019,400
'513993881525,CHEM_PET,S04012019E04302019,13768
'744300742872,FOR_PROD,S07012019E07312019,2360
'403896414650,CHEM_PET,S06012019E06302019,3920
'731136728145,COAL,S05012019E05312019,121022
'876155668100,IM,S12012019E12312019,8000
'472600463540,AG_FOOD,S12012019E12312019,3880
'080116717110,CHEM_PET,S02012019E02282019,7520
'191560439790,IM,S09012019E09302019,3280
'876411684800,CHEM_PET,S01012019E01312019,3760
'706720857680,CHEM_PET,S08012019E08312019,3120
'506160849687,AG_FOOD,S03012019E03312019,24948
'345750209264,AG_FOOD,S12012019E12312019,13032
'491200456496,IM,S03012019E03312019,2800
'647000658470,OTHER,S02012019E02282019,128
'218500648115,CHEM_PET,S03012019E03312019,2960
'080116731124,CHEM_PET,S11012019E11302019,12320
'363216362438,MET_ORE,S03012019E03312019,12120
'553170883734,AG_FOOD,S12012019E12312019,15200
'731183674911,COAL,S09012019E09302019,28800
'353100348540,MET_ORE,S06012019E06302019,3360
'883209439900,IM,S12012019E12312019,880
'652352487333,OTHER,S11012019E11302019,2080
'346319379130,MET_ORE,S09012019E09302019,4160
'698350684800,MET_ORE,S12012019E12312019,3720
'523127849990,AG_FOOD,S02012019E02282019,25586
'380000883000,FOR_PROD,S08012019E08312019,7480
'458851461450,NONMET_PRO,S10012019E10312019,9324
'647000209200,AG_FOOD,S10012019E10312019,7760
'690360684705,NONMET_PRO,S02012019E02282019,54678
'883000456200,IM,S04012019E04302019,10040
'588250522413,OTHER,S06012019E06302019,1600
'584092883734,AG_FOOD,S08012019E08312019,2960
'731136604163,COAL,S09012019E09302019,32856
'479386204383,FOR_PROD,S01012019E01312019,7200
'456200491200,CHEM_PET,S05012019E05312019,3200
'206297456200,IM,S03012019E03312019,12960
'855632849118,FOR_PROD,S11012019E11302019,7040
'684773684150,CHEM_PET,S05012019E05312019,3240
